Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,8,26,District-Dungarpur,Rural,90+,21,52,35,42,1,1,54,70,4,6
C4920,8,26,District-Dungarpur,Rural,Age Not Stated,12,25,6,18,3,4,23,29,12,6
C4920,8,26,District-Dungarpur,Urban,0-4,41,24,8,5,1,0,3,4,6,4
C4920,8,26,District-Dungarpur,Urban,5-9,39,37,11,13,10,7,4,4,11,3
C4920,8,26,District-Dungarpur,Urban,10-19,63,80,36,21,10,11,27,20,29,21
C4920,8,26,District-Dungarpur,Urban,20-29,66,68,24,19,11,11,32,26,34,15
C4920,8,26,District-Dungarpur,Urban,30-39,42,57,25,17,8,10,39,25,28,14
C4920,8,26,District-Dungarpur,Urban,40-49,47,47,20,12,9,4,33,17,15,13
C4920,8,26,District-Dungarpur,Urban,50-59,45,22,20,15,7,7,38,17,12,5
C4920,8,26,District-Dungarpur,Urban,60-69,26,25,15,22,4,1,13,19,3,5
C4920,8,26,District-Dungarpur,Urban,70-79,18,27,8,10,2,0,14,21,1,3
C4920,8,26,District-Dungarpur,Urban,80-89,1,4,4,9,0,3,3,8,1,1
C4920,8,26,District-Dungarpur,Urban,90+,4,3,1,2,0,0,3,3,1,0
C4920,8,26,District-Dungarpur,Urban,Age Not Stated,2,4,0,2,0,0,4,1,2,0
C4920,8,27,District-Banswara,Rural,0-4,244,212,138,131,16,6,158,121,34,21
C4920,8,27,District-Banswara,Rural,5-9,264,278,220,195,117,68,238,147,84,75
C4920,8,27,District-Banswara,Rural,10-19,547,474,427,364,202,128,928,725,326,230
C4920,8,27,District-Banswara,Rural,20-29,340,294,272,252,103,68,1088,649,264,169
C4920,8,27,District-Banswara,Rural,30-39,282,234,238,189,79,57,774,500,298,158
C4920,8,27,District-Banswara,Rural,40-49,263,275,239,192,58,44,556,313,256,126
C4920,8,27,District-Banswara,Rural,50-59,302,301,208,191,33,20,479,393,91,79
C4920,8,27,District-Banswara,Rural,60-69,480,731,341,475,26,21,704,812,76,61
C4920,8,27,District-Banswara,Rural,70-79,352,535,306,362,17,22,483,720,26,31
C4920,8,27,District-Banswara,Rural,80-89,160,181,96,134,5,3,187,297,3,4
C4920,8,27,District-Banswara,Rural,90+,41,55,21,27,0,1,76,109,1,2
C4920,8,27,District-Banswara,Rural,Age Not Stated,54,50,28,32,11,6,63,70,18,15
C4920,8,27,District-Banswara,Urban,0-4,44,49,27,23,2,1,8,7,6,2
C4920,8,27,District-Banswara,Urban,5-9,42,44,37,22,13,11,18,8,12,3
C4920,8,27,District-Banswara,Urban,10-19,99,94,72,74,22,10,42,33,16,30
C4920,8,27,District-Banswara,Urban,20-29,126,118,77,80,17,12,74,49,31,24
C4920,8,27,District-Banswara,Urban,30-39,115,82,67,55,11,10,66,39,28,23
C4920,8,27,District-Banswara,Urban,40-49,93,79,41,57,12,7,45,24,26,15
C4920,8,27,District-Banswara,Urban,50-59,73,68,50,26,6,8,43,30,16,10
C4920,8,27,District-Banswara,Urban,60-69,38,42,27,26,4,5,23,39,7,8
C4920,8,27,District-Banswara,Urban,70-79,17,22,25,18,3,1,25,18,4,0
C4920,8,27,District-Banswara,Urban,80-89,8,9,6,8,1,0,8,16,1,0
C4920,8,27,District-Banswara,Urban,90+,3,5,1,3,0,0,3,6,0,0
C4920,8,27,District-Banswara,Urban,Age Not Stated,8,6,5,3,0,1,3,3,5,1
C4920,8,28,District-Chittaurgarh,Rural,0-4,129,92,48,35,21,7,60,49,26,14
C4920,8,28,District-Chittaurgarh,Rural,5-9,164,114,80,71,92,64,141,82,156,91
C4920,8,28,District-Chittaurgarh,Rural,10-19,274,240,204,144,179,81,394,277,548,294
C4920,8,28,District-Chittaurgarh,Rural,20-29,260,174,159,112,102,58,828,534,310,178
C4920,8,28,District-Chittaurgarh,Rural,30-39,225,186,152,110,74,44,783,427,272,172
C4920,8,28,District-Chittaurgarh,Rural,40-49,273,231,173,125,68,49,561,362,216,135
C4920,8,28,District-Chittaurgarh,Rural,50-59,395,428,212,203,37,31,592,420,100,83
C4920,8,28,District-Chittaurgarh,Rural,60-69,706,976,348,510,48,38,895,1092,67,90
C4920,8,28,District-Chittaurgarh,Rural,70-79,685,974,361,473,23,19,1038,1404,36,42
C4920,8,28,District-Chittaurgarh,Rural,80-89,239,378,157,197,4,4,433,687,6,8
C4920,8,28,District-Chittaurgarh,Rural,90+,40,69,32,57,2,1,95,187,1,2
C4920,8,28,District-Chittaurgarh,Rural,Age Not Stated,17,18,14,8,3,0,24,23,6,6
C4920,8,28,District-Chittaurgarh,Urban,0-4,28,22,14,26,4,2,13,11,5,3
C4920,8,28,District-Chittaurgarh,Urban,5-9,21,37,29,12,19,19,30,14,20,10
C4920,8,28,District-Chittaurgarh,Urban,10-19,65,55,44,49,29,20,77,50,89,45
C4920,8,28,District-Chittaurgarh,Urban,20-29,68,80,61,52,17,28,171,95,82,48
C4920,8,28,District-Chittaurgarh,Urban,30-39,78,52,46,36,17,23,177,103,90,36
C4920,8,28,District-Chittaurgarh,Urban,40-49,74,74,48,35,10,11,126,84,48,20
C4920,8,28,District-Chittaurgarh,Urban,50-59,102,98,54,43,8,5,131,98,24,13
C4920,8,28,District-Chittaurgarh,Urban,60-69,112,156,75,74,7,9,161,192,12,11
C4920,8,28,District-Chittaurgarh,Urban,70-79,85,117,64,81,7,3,161,232,5,3
C4920,8,28,District-Chittaurgarh,Urban,80-89,29,54,29,48,0,1,83,113,1,2
C4920,8,28,District-Chittaurgarh,Urban,90+,6,13,6,13,1,0,15,29,0,2
C4920,8,28,District-Chittaurgarh,Urban,Age Not Stated,2,3,3,0,2,0,4,3,1,2
C4920,8,29,District-Kota,Rural,0-4,85,71,79,79,3,4,37,23,14,14
C4920,8,29,District-Kota,Rural,5-9,124,85,104,105,67,36,86,39,77,43
C4920,8,29,District-Kota,Rural,10-19,228,231,241,197,160,98,305,215,282,201
C4920,8,29,District-Kota,Rural,20-29,187,142,225,168,81,42,578,302,220,91
C4920,8,29,District-Kota,Rural,30-39,167,124,206,158,73,42,561,306,175,96
C4920,8,29,District-Kota,Rural,40-49,220,168,174,112,66,48,353,185,151,82
C4920,8,29,District-Kota,Rural,50-59,227,229,154,143,37,26,266,169,64,44
C4920,8,29,District-Kota,Rural,60-69,363,472,188,254,23,27,310,348,27,39
C4920,8,29,District-Kota,Rural,70-79,307,355,211,252,17,10,340,338,13,16
C4920,8,29,District-Kota,Rural,80-89,99,122,92,85,7,1,109,165,2,4
C4920,8,29,District-Kota,Rural,90+,10,22,15,14,0,0,25,45,0,1
C4920,8,29,District-Kota,Rural,Age Not Stated,4,4,2,2,1,0,1,1,0,0
C4920,8,29,District-Kota,Urban,0-4,133,141,166,167,13,17,34,29,35,19
C4920,8,29,District-Kota,Urban,5-9,145,136,179,180,88,71,82,40,75,59
C4920,8,29,District-Kota,Urban,10-19,400,342,490,375,234,138,283,184,269,181
C4920,8,29,District-Kota,Urban,20-29,379,312,503,413,183,156,643,397,325,160
C4920,8,29,District-Kota,Urban,30-39,302,248,412,356,125,95,638,349,244,137
C4920,8,29,District-Kota,Urban,40-49,287,234,294,248,120,98,430,210,178,108
C4920,8,29,District-Kota,Urban,50-59,244,225,253,176,79,49,335,157,77,53
C4920,8,29,District-Kota,Urban,60-69,221,234,205,214,51,31,310,229,40,46
C4920,8,29,District-Kota,Urban,70-79,114,143,162,132,16,17,194,162,22,16
C4920,8,29,District-Kota,Urban,80-89,33,57,51,72,8,6,59,96,6,5
C4920,8,29,District-Kota,Urban,90+,13,19,14,25,1,1,14,25,0,2
C4920,8,29,District-Kota,Urban,Age Not Stated,9,4,15,19,0,3,5,1,11,6
C4920,8,30,District-Baran,Rural,0-4,104,86,67,64,15,7,70,48,22,26
C4920,8,30,District-Baran,Rural,5-9,155,108,96,94,92,40,142,86,97,79
C4920,8,30,District-Baran,Rural,10-19,305,252,284,232,179,81,429,276,344,234
C4920,8,30,District-Baran,Rural,20-29,246,159,202,157,87,51,671,345,239,142
C4920,8,30,District-Baran,Rural,30-39,231,132,201,135,68,44,719,367,208,125
C4920,8,30,District-Baran,Rural,40-49,235,177,165,115,53,33,514,253,197,104
C4920,8,30,District-Baran,Rural,50-59,259,221,171,133,29,21,397,251,86,70
C4920,8,30,District-Baran,Rural,60-69,445,507,234,260,33,20,590,630,51,62
C4920,8,30,District-Baran,Rural,70-79,408,450,244,313,13,9,589,624,20,19
C4920,8,30,District-Baran,Rural,80-89,134,176,103,108,1,4,224,298,5,13
C4920,8,30,District-Baran,Rural,90+,13,29,17,27,1,0,35,60,0,2
C4920,8,30,District-Baran,Rural,Age Not Stated,0,5,3,1,1,0,1,2,0,2
C4920,8,30,District-Baran,Urban,0-4,42,45,19,16,4,3,20,18,10,8
C4920,8,30,District-Baran,Urban,5-9,46,45,34,28,26,13,21,25,24,19
C4920,8,30,District-Baran,Urban,10-19,113,118,71,72,53,29,102,56,93,56
C4920,8,30,District-Baran,Urban,20-29,77,87,68,56,22,25,197,124,78,43
C4920,8,30,District-Baran,Urban,30-39,71,59,53,49,21,11,205,114,62,34
C4920,8,30,District-Baran,Urban,40-49,67,55,52,36,17,12,170,69,63,33
C4920,8,30,District-Baran,Urban,50-59,52,51,31,23,7,7,97,63,29,12
C4920,8,30,District-Baran,Urban,60-69,61,85,47,49,3,9,118,87,14,17
C4920,8,30,District-Baran,Urban,70-79,59,96,62,44,6,5,100,114,3,8
C4920,8,30,District-Baran,Urban,80-89,23,32,19,20,3,0,50,54,0,0
C4920,8,30,District-Baran,Urban,90+,2,7,5,4,0,0,14,14,0,2
C4920,8,30,District-Baran,Urban,Age Not Stated,1,1,0,0,0,1,0,0,0,0
C4920,8,31,District-Jhalawar,Rural,0-4,49,32,62,53,16,8,87,52,22,18
C4920,8,31,District-Jhalawar,Rural,5-9,63,50,66,91,89,47,165,98,93,54
C4920,8,31,District-Jhalawar,Rural,10-19,204,139,181,180,155,54,485,280,355,191
C4920,8,31,District-Jhalawar,Rural,20-29,134,90,163,111,68,36,910,461,263,122
C4920,8,31,District-Jhalawar,Rural,30-39,138,92,181,132,46,43,898,515,226,155
C4920,8,31,District-Jhalawar,Rural,40-49,186,154,186,122,47,38,564,294,209,141
C4920,8,31,District-Jhalawar,Rural,50-59,267,278,202,256,29,18,395,272,95,60
C4920,8,31,District-Jhalawar,Rural,60-69,579,706,351,428,21,18,698,722,52,53
C4920,8,31,District-Jhalawar,Rural,70-79,552,716,374,399,27,14,735,799,21,26
C4920,8,31,District-Jhalawar,Rural,80-89,188,269,142,144,6,5,330,381,6,6
C4920,8,31,District-Jhalawar,Rural,90+,38,47,30,28,2,2,89,124,0,1
C4920,8,31,District-Jhalawar,Rural,Age Not Stated,0,1,0,0,0,0,3,2,0,0
C4920,8,31,District-Jhalawar,Urban,0-4,10,9,7,8,2,0,11,9,1,3
C4920,8,31,District-Jhalawar,Urban,5-9,13,12,15,10,12,8,33,21,12,7
C4920,8,31,District-Jhalawar,Urban,10-19,38,28,40,20,18,16,86,48,65,27
C4920,8,31,District-Jhalawar,Urban,20-29,31,24,37,21,13,12,139,72,67,26
C4920,8,31,District-Jhalawar,Urban,30-39,21,22,40,17,10,8,169,97,55,28
C4920,8,31,District-Jhalawar,Urban,40-49,39,29,28,21,11,5,121,44,52,29
C4920,8,31,District-Jhalawar,Urban,50-59,42,34,21,19,6,4,93,51,18,9
C4920,8,31,District-Jhalawar,Urban,60-69,58,89,40,52,8,4,88,98,12,9
C4920,8,31,District-Jhalawar,Urban,70-79,71,74,44,58,4,6,101,141,3,2
C4920,8,31,District-Jhalawar,Urban,80-89,22,25,35,29,0,0,44,40,1,0
C4920,8,31,District-Jhalawar,Urban,90+,5,6,8,8,0,0,8,20,0,0
C4920,8,31,District-Jhalawar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,1,0
C4920,8,32,District-Udaipur,Rural,0-4,151,149,197,191,28,17,143,108,31,44
C4920,8,32,District-Udaipur,Rural,5-9,250,222,304,271,181,116,269,191,236,177
C4920,8,32,District-Udaipur,Rural,10-19,503,415,532,453,321,177,846,614,733,500
C4920,8,32,District-Udaipur,Rural,20-29,345,235,391,359,160,100,1243,647,555,279
C4920,8,32,District-Udaipur,Rural,30-39,378,254,396,316,141,103,1227,714,591,316
C4920,8,32,District-Udaipur,Rural,40-49,600,446,407,355,116,95,1136,718,508,273
C4920,8,32,District-Udaipur,Rural,50-59,808,885,426,484,89,67,1190,1035,263,176
C4920,8,32,District-Udaipur,Rural,60-69,1546,1972,849,1109,88,61,2049,2475,123,137
C4920,8,32,District-Udaipur,Rural,70-79,1265,1532,739,846,49,47,2049,2418,53,53
C4920,8,32,District-Udaipur,Rural,80-89,441,556,259,277,16,10,830,965,15,14
C4920,8,32,District-Udaipur,Rural,90+,110,103,70,65,1,4,194,239,5,4
C4920,8,32,District-Udaipur,Rural,Age Not Stated,1,8,7,5,1,0,12,8,2,0
C4920,8,32,District-Udaipur,Urban,0-4,31,32,52,45,6,3,20,10,15,11
C4920,8,32,District-Udaipur,Urban,5-9,47,39,65,50,53,28,31,22,25,12
C4920,8,32,District-Udaipur,Urban,10-19,102,108,150,112,80,52,129,70,151,97
C4920,8,32,District-Udaipur,Urban,20-29,99,86,161,157,69,67,201,125,152,106
C4920,8,32,District-Udaipur,Urban,30-39,117,95,162,136,62,55,253,163,178,91
C4920,8,32,District-Udaipur,Urban,40-49,125,102,132,126,51,33,172,98,158,85
C4920,8,32,District-Udaipur,Urban,50-59,160,144,129,122,34,32,210,120,60,62
C4920,8,32,District-Udaipur,Urban,60-69,211,247,134,121,26,17,239,252,44,34
C4920,8,32,District-Udaipur,Urban,70-79,144,189,107,134,11,7,255,295,18,25
C4920,8,32,District-Udaipur,Urban,80-89,52,91,56,82,1,3,145,164,6,3
C4920,8,32,District-Udaipur,Urban,90+,13,21,28,33,2,0,32,57,2,0
C4920,8,32,District-Udaipur,Urban,Age Not Stated,1,2,0,1,0,0,0,0,0,0
C4920,8,33,District-Pratapgarh,Rural,0-4,74,49,70,73,1,3,69,50,20,5
C4920,8,33,District-Pratapgarh,Rural,5-9,86,77,93,100,49,36,102,64,48,41
C4920,8,33,District-Pratapgarh,Rural,10-19,163,134,197,156,91,59,404,275,186,141
C4920,8,33,District-Pratapgarh,Rural,20-29,133,82,140,98,49,31,558,332,148,82
C4920,8,33,District-Pratapgarh,Rural,30-39,137,84,154,94,29,23,439,263,155,79
C4920,8,33,District-Pratapgarh,Rural,40-49,167,130,132,141,29,17,285,183,111,68
C4920,8,33,District-Pratapgarh,Rural,50-59,256,237,136,160,21,21,265,229,45,36
C4920,8,33,District-Pratapgarh,Rural,60-69,402,474,231,295,16,22,410,554,32,21
C4920,8,33,District-Pratapgarh,Rural,70-79,315,381,166,255,11,7,438,546,18,7
C4920,8,33,District-Pratapgarh,Rural,80-89,113,166,78,90,4,2,183,248,2,4
C4920,8,33,District-Pratapgarh,Rural,90+,29,50,14,27,1,1,57,96,0,2
C4920,8,33,District-Pratapgarh,Rural,Age Not Stated,0,1,2,0,1,1,0,8,0,1
C4920,8,33,District-Pratapgarh,Urban,0-4,8,11,9,9,0,0,3,4,5,8
C4920,8,33,District-Pratapgarh,Urban,5-9,14,7,11,10,3,4,4,3,14,13
C4920,8,33,District-Pratapgarh,Urban,10-19,28,32,31,33,5,5,18,13,22,31
C4920,8,33,District-Pratapgarh,Urban,20-29,23,25,38,23,4,5,47,34,17,27
C4920,8,33,District-Pratapgarh,Urban,30-39,17,14,28,26,11,7,47,29,28,23
C4920,8,33,District-Pratapgarh,Urban,40-49,12,21,15,10,4,5,34,17,26,10
C4920,8,33,District-Pratapgarh,Urban,50-59,14,13,16,22,6,2,28,19,12,13
C4920,8,33,District-Pratapgarh,Urban,60-69,18,13,10,21,4,2,38,26,6,8
C4920,8,33,District-Pratapgarh,Urban,70-79,17,20,10,15,2,1,25,36,2,1
C4920,8,33,District-Pratapgarh,Urban,80-89,10,8,6,6,0,2,17,10,1,1
C4920,8,33,District-Pratapgarh,Urban,90+,2,6,3,5,0,1,2,5,0,0
C4920,8,33,District-Pratapgarh,Urban,Age Not Stated,0,0,0,0,0,0,0,1,0,0
